x,hump_amp,u_inflow,target_zeta,target_u,target_h,froude
75.0,0.0,1.0,0.08314977962294878,0.996653000293683,30.08314977962295,0.05801600526046609
100.0,0.0,1.0,0.08218986258075853,0.9968222735393755,30.08218986258076,0.05802678458752083
125.0,0.0,1.0,0.0821798931251782,0.9964749358750764,30.08217989312518,0.058006575060703634
150.0,0.0,1.0,0.08122776474153508,0.9966438813429391,30.081227764741534,0.05801732783420781
175.0,0.0,1.0,0.08120421855471706,0.9963066808219126,30.081204218554717,0.057997721181564946
200.0,0.0,1.0,0.08025461179268173,0.9964744568560027,30.080254611792682,0.05800840349580419
225.0,0.0,1.0,0.08021200711555293,0.9961459162234332,30.080212007115552,0.05798931901738017
250.0,0.0,1.0,0.07926510129084567,0.9963084445104952,30.079265101290847,0.057999693290777976
275.0,0.0,1.0,0.07920292203916479,0.9959853164447695,30.079202922039165,0.057980942449621924
300.0,0.0,1.0,0.0782633068188148,0.9961376639593379,30.078263306818815,0.05799071707287953
325.0,0.0,1.0,0.07818559929576134,0.995816631774806,30.07818559929576,0.05797210288865631
350.0,0.0,1.0,0.07725866395617431,0.9959558363648289,30.077258663956176,0.05798110019698894
375.0,0.0,1.0,0.0771702575333267,0.9956357204169729,30.077170257533325,0.05796254933998552
400.0,0.0,1.0,0.0762590409260088,0.9957623236038424,30.076259040926008,0.057970797896984505
425.0,0.0,1.0,0.0761631493993099,0.9954447457253023,30.07616314939931,0.05795240168960963
450.0,0.0,1.0,0.07526721182123812,0.9955626820011648,30.075267211821238,0.057960130948665194
475.0,0.0,1.0,0.0751654275832807,0.995251047465774,30.07516542758328,0.057942086111715425
500.0,0.0,1.0,0.07428153514859084,0.9953661600352918,30.07428153514859,0.05794963936027125
525.0,0.0,1.0,0.07417394675594151,0.9950640605320019,30.07417394675594,0.05793215492673273
550.0,0.0,1.0,0.07329847806356073,0.995181201901163,30.07329847806356,0.0579398181706964
575.0,0.0,1.0,0.07318402991710403,0.9948905049809083,30.073184029917105,0.05792300390548463
600.0,0.0,1.0,0.07231574802960902,0.9950105663854482,30.07231574802961,0.05793083024231778
625.0,0.0,1.0,0.0721937698847454,0.9947298523590782,30.072193769884745,0.05791460415628289
650.0,0.0,1.0,0.07133423003933288,0.994849333649851,30.071334230039334,0.05792238831961732
675.0,0.0,1.0,0.07120529184368882,0.9945744021444259,30.07120529184369,0.057906505327058426
700.0,0.0,1.0,0.07035677412831129,0.9946878186819551,30.07035677412831,0.05791392579264834
725.0,0.0,1.0,0.07022099306946387,0.9944144320214292,30.070220993069462,0.05789813905958617
750.0,0.0,1.0,0.06938412035752614,0.9945173081078472,30.069384120357526,0.05790493462047163
775.0,0.0,1.0,0.06923907466098027,0.9942436267639967,30.06923907466098,0.057889139374284165
800.0,0.0,1.0,0.06841158276796579,0.994334305847822,30.068411582767965,0.05789521573106959
825.0,0.0,1.0,0.06825303531719255,0.9940610826809664,30.06825303531719,0.057879459880725875
850.0,0.0,1.0,0.06743028769722073,0.9941411696358756,30.06743028769722,0.057884914912353036
875.0,0.0,1.0,0.06725491081784099,0.9938707456979629,30.06725491081784,0.057869337964196674
900.0,0.0,1.0,0.0664326104578927,0.9939442149304097,30.06643261045789,0.057874407200318195
925.0,0.0,1.0,0.06624051489481962,0.9936793253110132,30.06624051489482,0.05785916830030403
950.0,0.0,1.0,0.06541850159537893,0.9937502814070336,30.065418501595378,0.057864090885074014
975.0,0.0,1.0,0.0652145478292228,0.9934924852855387,30.06521454782922,0.05784927614806669
1000.0,0.0,1.0,0.06439801612594226,0.9935630050837118,30.064398016125942,0.05785416801567507
1025.0,0.0,1.0,0.0641905209742905,0.9933117500532134,30.06419052097429,0.057839737285900444
1050.0,0.0,1.0,0.0633866084226074,0.9933817344499152,30.063386608422608,0.05784458580406649
1075.0,0.0,1.0,0.06318320700757772,0.9931353804246918,30.063183207007576,0.057830436250783476
1100.0,0.0,1.0,0.0623962963891196,0.9932040155202996,30.06239629638912,0.057835189813207816
1125.0,0.0,1.0,0.062199677100077795,0.9929618907916775,30.06219967710008,0.057821279752665246
1150.0,0.0,1.0,0.06142955064798419,0.9930287485792642,30.061429550647983,0.05782591364645648
1175.0,0.0,1.0,0.061236243510907735,0.9927918758914986,30.06123624351091,0.05781230598718939
